Molecule ChEMBL ID,Smiles,Standard Type,Standard Value,Standard Units,New_Std Value
CHEMBL4086958,Cc1cc2c(cc1N1C(=O)c3cccc4c(Br)ccc(c34)C1=O)n(C)c(=O)n2C,IC50,20000.0,nM,14750.0
CHEMBL4068293,C=CCn1cc(C(=O)N(C)C2CCN(c3cc(C(F)(F)F)ncn3)CC2)c2cc[nH]c2c1=O,IC50,20000.0,nM,20000.0
CHEMBL4061254,CNC(=O)c1c[nH]c2c(C(C)C)nc(N3CCCc4cc(-c5cnn(C)c5)c(C(F)F)cc43)cc12,IC50,2300.0,nM,2300.0
CHEMBL4166235,COc1cc2c(cc1-c1c(C)noc1C)[nH]c1nc(C)nc(Nc3cc(C(F)(F)F)nn3C)c12,IC50,15.8,nM,9.450000000000001
CHEMBL4089203,CCS(=O)(=O)Nc1ccc(OC2CCN(C)CC2)c(-c2cn(C)c(=O)c3[nH]ccc23)c1,Ki,430.0,nM,655.0
CHEMBL4102713,CCS(=O)(=O)Nc1ccc(Oc2ccc(F)cc2F)c(-c2cn(C)c(=O)cc2OCC(C)C)c1,Ki,7.0,nM,93.5
CHEMBL3950858,CCNC(=O)c1cc2c(-c3cc(NS(C)(=O)=O)ccc3Oc3ccccc3)nn(C)c(=O)c2[nH]1,Ki,9.5,nM,5.245
CHEMBL3951504,CCS(=O)(=O)Nc1ccc(OCC2CC2)c(-c2cn(C)c(=O)c3[nH]ccc23)c1,Ki,2.7,nM,4.15
CHEMBL4086753,Cc1[nH]c(-c2ccccc2Nc2ccccc2)cc1C(N)=O,EC50,2800.0,nM,1625.0
CHEMBL4059509,CCc1cc2cc(NS(=O)(=O)c3ccc(C#N)cc3)ccc2n(CC)c1=O,IC50,20000.0,nM,73333.33333333333
CHEMBL4077529,C=CCn1cc(C(=O)N(C)C2CCN([C@@H](C)c3ccccc3)CC2)c2cc(C)[nH]c2c1=O,IC50,20000.0,nM,20000.0
CHEMBL4093696,C=CCn1cc(C(=O)N(C)C2CCN(c3cc(C4CC4)ncn3)CC2)c2cc[nH]c2c1=O,IC50,20000.0,nM,20000.0
CHEMBL3890356,CCOc1cc(=O)n(C)cc1-c1cc(NCc2cnco2)ccc1Oc1ccc(F)cc1F,Ki,637.0,nM,540.0
CHEMBL3654279,CCc1c2c(nn1C(=O)N(C)C)C(=O)N(c1cc(C)c(=O)n(C)c1)C2c1ccc(Cl)cc1,IC50,270.0,nM,270.0
CHEMBL12543,CN1CCCC1=O,IC50,6000000.0,nM,4886666.666666667
CHEMBL3086888,Cc1nc(/N=N/c2ccc(S(=O)(=O)Nc3ccccn3)cc2)c(C)c(C)c1O,Ki,9100.0,nM,7560.0
CHEMBL4470171,CCNc1cc(-c2ccc3cnn(Cc4ccc(F)cc4)c3c2)cn(C)c1=O,IC50,2250.0,nM,2250.0
CHEMBL4525009,C[C@H]1CCN(S(=O)(=O)c2cc(NC(=O)Cc3coc4ccccc34)ccc2Br)C1,IC50,50118.72,nM,50118.72
CHEMBL4537897,C[C@H]1CCN(S(=O)(=O)c2cc(NC(=O)Cn3nnc4c3CCN(CC(F)(F)F)C4)ccc2Br)C1,IC50,31622.78,nM,31622.78
CHEMBL2431090,Cc1noc2c1-c1sc(C)c(C)c1C(c1ccc(Cl)cc1)=N[C@H]2CC(N)=O,IC50,140.0,nM,83.0
CHEMBL4169286,Cc1ccc(S(=O)(=O)Nc2ccc3c(c2)N(CC2CCCO2)C(C)C(=O)N3C)cc1,IC50,1040.0,nM,1040.0
CHEMBL4163584,CC[C@@H]1C(=O)N(C)c2ccc(NS(=O)(=O)c3ccc(C)cc3)cc2N1C,IC50,1470.0,nM,1470.0
CHEMBL4127163,Cc1cc2cc(NC(=O)c3ccc(Oc4ccc(C(F)(F)F)cn4)cc3)ccc2[nH]1,IC50,27000.0,nM,27000.0
CHEMBL2430894,COc1cccc(C2=NC(NC(=O)OCc3ccccc3)c3nnc(C)n3-c3ccccc32)c1,IC50,1000.0,nM,1000.0
CHEMBL4099456,CN1CCCC(Nc2cnn(C)c(=O)c2Cl)C1,IC50,50118.72,nM,50118.72
CHEMBL3978548,CCS(=O)(=O)c1ccc(OC2CCC3(CC2)OCCO3)c(-c2cn(C)c(=O)c3[nH]ccc23)c1,Ki,1.5,nM,1.145
CHEMBL2431080,Cc1cc(Cl)ccc1C1=N[C@@H](CC(N)=O)c2onc(C)c2-c2sc(C)c(C)c21,IC50,42.0,nM,101.0
CHEMBL3654324,Cc1cc(N2C(=O)c3c(c(CO)nn3C3CC3)[C@H]2c2ccc(Cl)cc2)cn2c(C)nnc12,IC50,11.0,nM,11.0
CHEMBL3967609,COC[C@H](C)n1c(-c2cn3c(C)nnc3c(NC(C)C)n2)nc2cnc(N3CCOC[C@@H]3C)cc21,IC50,51.0,nM,51.0
CHEMBL3930501,Cc1nnc2c(NC3CCN(C)CC3)nc(-c3nc4cnc(N5CCOCC5)cc4n3CCOC(C)C)cn12,IC50,35.0,nM,35.0
CHEMBL3895277,Cc1noc(C)c1-c1ccc2c(c1)C(O)(c1ccsc1)C(=O)N2,IC50,4900.0,nM,1678.0
CHEMBL4073812,CNC(=O)c1c[nH]c2cnc(N3CCCc4cc(-c5cnn(C)c5)c(C(F)F)cc43)cc12,IC50,3900.0,nM,3900.0
CHEMBL3943040,Cc1nnc2c(NC3CCN(C)CC3)cc(-c3cn(C)nc3Cc3ccccc3)nn12,IC50,3.0,nM,3.0
CHEMBL3955162,Cc1noc(C)c1-c1ccc2c(c1)C(N)(c1ccccc1)C(=O)N2,IC50,150.0,nM,1258.0
CHEMBL3931719,Cc1noc(C)c1-c1ccc2c(c1)C(c1ccccc1)(N1CCCC(O)C1)C(=O)N2,IC50,44.0,nM,44.0
CHEMBL3894784,Cc1noc(C)c1-c1ccc2c(c1)C(N[C@@H](CO)C(C)C)(C1CCCCC1)C(=O)N2,IC50,10000.0,nM,3905.0
CHEMBL3891129,Cn1cc(-c2cc(S(N)(=O)=O)cnc2OCC2CC2)c2cc[nH]c2c1=O,Ki,1.8,nM,2.45
CHEMBL3926083,Cn1cc(-c2cc(S(C)(=O)=O)ccc2Oc2ccc(S(C)(=O)=O)cc2)c2cc[nH]c2c1=O,Ki,22.6,nM,35.650000000000006
CHEMBL2430887,Cc1nnc2n1-c1ccccc1C(c1ccccc1)=NC2NS(=O)(=O)Cc1ccccc1,IC50,6309.57,nM,6309.57
CHEMBL3906254,CCS(=O)(=O)c1ccc(OC2CCC(C)(OC)CC2)c(-c2cn(C)c(=O)c3[nH]ccc23)c1,Ki,0.57,nM,0.665
CHEMBL4095353,N#Cc1c(-c2ccc(Cl)cc2)cc(-c2cccs2)nc1SCC(=O)NCC(=O)O,IC50,890.0,nM,890.0
CHEMBL4065093,CCCn1nnc(NC(=O)COc2ccc(Cl)cc2C)n1,IC50,23060.0,nM,23060.0
CHEMBL3974853,Cc1nnc2c(NC(C)C)cc(-c3cn(C)nc3Oc3ccccc3)nn12,IC50,31.0,nM,31.0
CHEMBL3963607,COc1nc2c(-c3c(C)ccc4ncccc34)cc(-c3c(C)noc3C)cc2[nH]1,IC50,29.9,nM,86.96666666666665
CHEMBL4072185,O=C(CCCCCOc1ccccc1C(=O)Nc1ncnc2[nH]cnc12)NO,IC50,3800.0,nM,3800.0
CHEMBL3945190,COC[C@H](C)n1c(-c2cn3c(C)nnc3c(N)n2)nc2cnc(N3CCOCC3)cc21,IC50,123.0,nM,123.0
CHEMBL3933951,C=C(C)c1cc2c(-c3cc(S(C)(=O)=O)ccc3Oc3ccc(F)cc3F)cn(C)c(=O)c2[nH]1,Ki,23.7,nM,28.299999999999997
CHEMBL3903195,Cn1cc(-c2cc(CS(C)(=O)=O)ccc2NCC2CC2)c2cc[nH]c2c1=O,Ki,79.7,nM,57.8
CHEMBL2430877,COc1ccc2c(c1)C(c1ccc(Cl)cc1)=N[C@@H](CC(=O)Nc1ccccn1)c1nnc(C)n1-2,IC50,398.11,nM,398.11
CHEMBL3963861,Cc1noc(C)c1-c1cc(C(O)(c2ccccc2)c2cccnc2)c2nc(C3CC3)[nH]c2c1,IC50,10.4,nM,11.95
CHEMBL4206026,CC(=O)N1CCc2c(c(-c3ccnc4ccccc34)nn2C2CCOCC2)C1,IC50,14000.0,nM,14000.0
CHEMBL3983439,Cc1nnc2c(NC3CCN(C)CC3)cc(N(C)Cc3ccccc3)nn12,IC50,3.0,nM,3.0
CHEMBL3893378,CCOc1cc(=O)n(C)cc1-c1cc(NC(=O)Cc2cnc(C)s2)ccc1Oc1ccc(F)cc1F,Ki,80.9,nM,184.45
CHEMBL4207024,COc1cc2c(cc1-c1c(C)noc1C)[nH]c1nc(C)nc(-c3cc(C(F)(F)F)nc4ccccc34)c12,IC50,393.0,nM,158.65
CHEMBL4212636,COc1cc2c(cc1-c1c(C)noc1C)[nH]c1ncnc(-n3ccnc3)c12,Ki,456.0,nM,846.5
CHEMBL3901764,Cc1nnc2c(N[C@H]3CCOC3)cc(N(C)Cc3ccccc3)nn12,IC50,67.0,nM,67.0
CHEMBL3945205,CNc1cc(-c2cn(C)nc2Oc2ccccc2)nn2c(C)nnc12,IC50,29.0,nM,29.0
CHEMBL3975278,CNc1cc(-c2cn(C)nc2Oc2ccccn2)nn2c(C)nnc12,IC50,72.0,nM,72.0
CHEMBL3916873,CCOc1cc(=O)n(C)cc1-c1cc(NC(=O)Cc2ccccc2OC)ccc1Oc1ccc(F)cc1F,Ki,89.5,nM,68.6
CHEMBL3900942,Cc1nnc2c(NC(C)C)cc(-c3cn(C)nc3Oc3ccccn3)nn12,IC50,43.0,nM,43.0
CHEMBL4109610,Cc1nnc2c(N[C@@H]3CCOC3)cc(N(C)Cc3ccccc3)nn12,IC50,25.0,nM,25.0
CHEMBL3984289,COCCN1CCC(Nc2cc(N(C)Cc3ccccc3)nn3c(C)nnc23)CC1,IC50,3.0,nM,3.0
CHEMBL3921387,CCOc1cc(=O)n(C)cc1-c1cc(NC(=O)Cc2cc(C)n(C)n2)ccc1Oc1ccc(F)cc1F,Ki,128.0,nM,204.0
CHEMBL3981925,CCOc1cc(=O)n(C)cc1-c1cc(NC(=O)CCOc2ccccc2)ccc1Oc1ccc(F)cc1F,Ki,38.9,nM,113.45
CHEMBL3922445,CCOc1cc(=O)n(C)cc1-c1cc(NCc2ccc(-c3ccccc3Cl)o2)ccc1Oc1ccc(F)cc1F,Ki,575.0,nM,1477.5
CHEMBL3775080,CCCCn1c(=O)[nH]c(=O)c2c1nc(CSc1n[nH]c(N)n1)n2CC,IC50,50000.0,nM,50000.0
CHEMBL3955367,CCS(=O)(=O)c1ccc(OC2CCC(=O)CC2)c(-c2cn(C)c(=O)c3[nH]ccc23)c1,Ki,3.5,nM,2.7
CHEMBL3924981,Cc1nnc2c(NC(C)C)nc(-c3nc4cnc(N5CCOCC5)cc4n3C[C@@H]3CCCO3)cn12,IC50,55.0,nM,55.0
CHEMBL4109882,CNc1nc(-c2nc3cnc(N4CCOCC4)cc3n2[C@H](C)COC)cn2c(C)nnc12,IC50,549.0,nM,549.0
CHEMBL3978741,Cn1cc(-c2cc(Cn3cccn3)ccc2Oc2ccccc2)c2cc[nH]c2c1=O,Ki,17.7,nM,14.05
CHEMBL3897399,CCCS(=O)(=O)Nc1ccc(OC2CCCOC2)c(-c2cn(C)c(=O)c3[nH]ccc23)c1,Ki,1.3,nM,6.1000000000000005
CHEMBL3937631,CCS(=O)(=O)Cc1ccc(Oc2ccc(F)cc2F)c(-c2cn(C)c(=O)c3[nH]ccc23)c1,Ki,14.2,nM,9.7
CHEMBL3902077,CCS(=O)(=O)N(Cc1ccccn1)c1ccc(Oc2ccc(F)cc2F)c(-c2cn(C)c(=O)c3[nH]ccc23)c1,Ki,11.5,nM,41.7
CHEMBL3650883,Cc1c2c(nn1C)C(=O)N(c1cc(F)c(=O)n(C)c1)C2c1ccc(Cl)cc1,IC50,520.0,nM,520.0
CHEMBL3650922,Cc1cc(N2C(=O)c3nn(C)c(O)c3C2c2ccc(Cl)cc2)cn(C)c1=O,IC50,210.0,nM,210.0
CHEMBL3586694,COCCNc1cccc2cc(C)c(=O)[nH]c12,IC50,50118.72,nM,50118.72
CHEMBL3586716,COCCCN1CCC(Nc2nccc3cc(C)c(=O)[nH]c23)CC1,IC50,3981.07,nM,3981.07
CHEMBL3586723,Cc1cc2c(-c3cccnc3)cnc(NC3CCNCC3)c2[nH]c1=O,IC50,1995.26,nM,1995.26
CHEMBL3650885,Cc1noc2ccc(N3C(=O)c4nn(C)c(C)c4C3c3ccc(Cl)cc3)cc12,IC50,700.0,nM,700.0
CHEMBL4216942,COc1cc2c(cc1-c1c(C)noc1C)[nH]c1ncnc(-c3nn(C)c4ccccc34)c12,Ki,22.5,nM,82.375
CHEMBL4206758,CO[C@H]1CNC[C@@H](OCC2CCC(F)(F)CC2)[C@@H]1Nc1ncc(-c2cncc(C)c2)c2cc(C)c(=O)[nH]c12,IC50,25118.86,nM,28370.82
CHEMBL4246286,Cc1cncc(-c2cnc(N[C@@H]3C[C@H]4CC[C@H](N4)[C@H]3CCC3CCS(=O)(=O)CC3)c3[nH]c(=O)c(C)cc23)c1,IC50,50118.72,nM,50118.72
CHEMBL3650948,Cc1nn(C(C)C)c2c1[C@H](c1ccc(Cl)cc1)N(c1cc(C)c(=O)n(C)c1)C2=O,IC50,11000.0,nM,11000.0
CHEMBL4079322,COc1ccc(CCc2nc3c(C)c(-c4c(C)noc4C)c(C)cc3n2CCN2CCOCC2)cc1,IC50,120000.0,nM,120000.0
CHEMBL4643720,Cc1noc(C)c1-c1cc2ncc3c(c2cc1OCCCN(C)C)n([C@H](C)c1ccccn1)c(=O)n3C,IC50,1000.0,nM,25559.36
CHEMBL4643963,CCOC(=O)CC1OC(c2ccc(Cl)cc2)c2cc(OC)ccc2-c2c1sc(=O)n2C,IC50,480.0,nM,480.0
CHEMBL4282172,CC1(C)Oc2cc(NS(=O)(=O)c3ccc(F)cc3)ccc2NC1=O,IC50,4790.0,nM,4790.0
CHEMBL4285959,COC(=O)c1ccccc1S(=O)(=O)Nc1ccc2c(c1)OC(C)(C)C(=O)N2,IC50,9320.0,nM,9320.0
CHEMBL3770199,CC(=O)c1cc(-c2ccccc2S(C)(=O)=O)c2cc(CNC(=O)OC(C)(C)C)ccn12,IC50,50000.0,nM,50000.0
CHEMBL3770214,COc1ccn2c(C(C)=O)cc(-c3ccccc3S(C)(=O)=O)c2c1,IC50,50000.0,nM,50000.0
CHEMBL3220924,CC(=O)N1c2ccc(-c3ccccc3)cc2[C@H](NC(=O)CCCCCCC(=O)NO)C[C@@H]1C,IC50,360.0,nM,360.0
CHEMBL4436158,C=CCCn1cc(-c2cccc(C(=O)N(C)C)c2)c2cc[nH]c2c1=O,IC50,2500.0,nM,4000.0
CHEMBL4089325,CNC(=O)N1C[C@@H](C)Oc2cc(C)ccc21,IC50,100000.0,nM,100000.0
CHEMBL2181711,Cc1ccc(-c2c(C)noc2C)cc1S(=O)(=O)NC1CCNCC1,IC50,15000.0,nM,15000.0
CHEMBL2181704,CCN(C1CCCC1)S(=O)(=O)c1cc(-c2c(C)noc2C)ccc1OC,IC50,1300.0,nM,1300.0
CHEMBL2181739,Cc1ccc(-c2c(C)noc2C)cc1S(=O)(=O)NCCCc1ccccc1,IC50,3300.0,nM,3300.0
CHEMBL2181723,Cc1ccc(-c2c(C)noc2C)cc1S(=O)(=O)NC1CCCCC1,IC50,1100.0,nM,1100.0
CHEMBL2181720,COc1ccc(-c2c(C)noc2C)cc1S(=O)(=O)NC1CC1,IC50,3000.0,nM,3000.0
CHEMBL2181719,Cc1ccc(-c2c(C)noc2C)cc1S(=O)(=O)NC1CC1,IC50,1000.0,nM,1000.0
CHEMBL2181820,COc1cc2c(cc1-c1c(C)noc1C)ncc1[nH]c(=O)n([C@@H](C)c3ccccn3)c12,IC50,3981.07,nM,3981.07
CHEMBL2179378,COc1ccc(S(=O)(=O)Nc2ccc3c(c2)CN(C)C(=O)N3)cc1,IC50,880.0,nM,880.0
CHEMBL2179388,CN1Cc2cc(NS(=O)(=O)c3ccccc3F)ccc2NC1=O,IC50,360.0,nM,360.0
CHEMBL3780735,CCCCCCNS(=O)(=O)c1ccc2c3c(cccc13)C(=O)N2CC,IC50,30000.0,nM,30000.0
CHEMBL3780218,CCCN1C(=O)c2cccc3c(S(=O)(=O)NC4CCCCC4)ccc1c23,IC50,5210.0,nM,5210.0
CHEMBL3781755,CCN1C(=O)c2cccc3c(NS(=O)(=O)c4ccccc4)ccc1c23,IC50,300.0,nM,300.0
CHEMBL3654271,Cc1nn(C2CN(C)C2)c2c1C(c1ccc(Cl)cc1)N(c1cc(C)c(=O)n(C)c1)C2=O,IC50,320.0,nM,320.0
CHEMBL3356145,COc1cc2c(cc1NC(=O)c1ccccc1OC)n(C)c(=O)n2C,IC50,10000.0,nM,11294.625
CHEMBL3827941,CC(C)Oc1cc2c(cc1NC(=O)c1cccnc1)n(C)c(=O)n2C,IC50,50118.72,nM,50118.72
CHEMBL3827280,COc1ccccc1C(=O)Nc1cc2c(cc1N1CCN[C@H](C)C1)n(C)c(=O)n2C,IC50,19952.62,nM,19952.62
CHEMBL3819533,Cc1noc(C)c1-c1cc(OCCCCCCC(=O)NO)cc(C(O)c2ccccc2)c1,IC50,770.0,nM,770.0
CHEMBL3654295,Cc1n[nH]c2c1C(c1ccc(F)cc1F)N(c1cc(C)c3nnc(C)n3c1)C2=O,IC50,97.0,nM,97.0
CHEMBL3650924,CCOc1c2c(nn1C)C(=O)N(c1cc(C)c(=O)n(C)c1)C2c1ccc(Cl)cc1,IC50,120.0,nM,120.0
CHEMBL3654309,CCn1nc2c(c1C)C(c1ccc(Cl)cc1F)N(c1cc(C)c3nnc(C)n3c1)C2=O,IC50,69.0,nM,69.0
CHEMBL1950957,CN1Cc2cc(S(=O)(=O)N3CCOCC3)ccc2N(C)C1=O,IC50,30000.0,nM,30000.0
CHEMBL661,Cc1nnc2n1-c1ccc(Cl)cc1C(c1ccccc1)=NC2,Kd,2460.0,nM,2460.0
CHEMBL1958337,Cc1nnc2n1-c1ccc(Cl)cc1C(c1ccccc1)=NN2C,Kd,640.0,nM,640.0
CHEMBL3586695,Cc1cc2cccc(NCCC(=O)O)c2[nH]c1=O,IC50,50118.72,nM,50118.72
CHEMBL3586711,Cc1cc2ccnc(NC[C@H]3CCNC3)c2[nH]c1=O,IC50,12589.25,nM,12589.25
CHEMBL3585454,COc1ccc(-c2cnc(NC3CCNCC3)c3[nH]c(=O)c(C)cc23)cn1,IC50,1258.93,nM,1258.93
CHEMBL3590393,Cc1cc2ccnc(N[C@@H]3CCNC[C@H]3OC[C@H]3CC[C@H](O)CC3)c2[nH]c1=O,IC50,12589.25,nM,12589.25
CHEMBL3410006,CCCC(=O)Nc1cc(-c2csc(=O)[nH]2)cc(S(=O)(=O)NC2CCCC2)c1C,IC50,930.0,nM,930.0
CHEMBL3409982,O=c1[nH]c(-c2cccc(S(=O)(=O)NC3CCCC3)c2)cs1,IC50,1400.0,nM,1400.0
CHEMBL3409984,O=c1[nH]c(-c2cccc(S(=O)(=O)NC3CCCCC3)c2)cs1,IC50,2060.0,nM,2060.0
CHEMBL3409985,COc1ccc(NS(=O)(=O)c2cccc(-c3csc(=O)[nH]3)c2)cc1,IC50,10000.0,nM,10000.0
CHEMBL2431091,CCNC(=O)C[C@@H]1N=C(c2ccc(Cl)cc2)c2c(sc(C)c2C)-c2c(C)noc21,IC50,320.0,nM,178.0
CHEMBL4063808,CCOc1cc(=O)n(C)cc1-c1cc(NS(=O)(=O)CC)ccc1Oc1ccc(F)cc1,EC50,69.0,nM,37.3
CHEMBL4075757,CCS(=O)(=O)c1cnc2c(c1)-c1cn(C)c(=O)cc1OCCCCc1cc(Cl)ccc1O2,EC50,34.0,nM,21.45
CHEMBL2431083,Cc1noc2c1-c1sc(C)c(C)c1C(c1cncnc1)=N[C@H]2CC(N)=O,IC50,2500.0,nM,2500.0
CHEMBL2431093,COC(=O)NC[C@@H]1N=C(c2ccc(Cl)cc2)c2c(sc(C)c2C)-c2c(C)noc21,IC50,86.0,nM,993.0
CHEMBL3585460,Cc1cc2c(-c3cncc(NS(C)(=O)=O)c3)cnc(NC3CCNCC3)c2[nH]c1=O,IC50,794.33,nM,794.33
CHEMBL2181737,COc1ccc(-c2c(C)noc2C)cc1S(=O)(=O)NCc1ccccc1,IC50,20000.0,nM,20000.0
CHEMBL3108800,Cc1nnc2c3ccccc3c(-c3ccc(N4CCOCC4)c(NS(C)(=O)=O)c3)nn12,IC50,251.19,nM,251.19
CHEMBL4065327,Cc1[nH]c(-c2ccccc2Oc2ccccc2)cc1C(N)=O,EC50,450.0,nM,360.0
CHEMBL4068902,Cn1cc(-c2cc(S(C)(=O)=O)ccc2Oc2ccccc2)c2cc[nH]c(=O)c21,Ki,17.0,nM,54.0
CHEMBL4080666,COC(=O)c1ccc(Oc2ccccc2)c(-c2[nH]c(C)c3c2CCCC3=O)c1,Ki,91.0,nM,1045.5
CHEMBL4088793,CC(=O)N1CCC(n2nc(N3CCCc4cc(-c5cnn(C)c5)c(C(F)F)cc43)c3c2CCN(C(C)=O)C3)CC1,IC50,4100.0,nM,4100.0
CHEMBL3398334,COc1cccc(C(=O)Nc2ncnc3[nH]cnc23)c1,IC50,63000.0,nM,63000.0
CHEMBL4173925,COc1ccc2c(c1)c(C(=O)Nc1cc(C(=O)O)cc(-c3ccco3)c1)cn2C(C)=O,IC50,20000.0,nM,20000.0
CHEMBL4290169,Cc1nocc1-c1ccc2nc(N3CCN(CCN(C)C)CC3)nc(NCc3cccc(Cl)c3)c2c1,Kd,360.0,nM,360.0
CHEMBL4278881,Cc1noc(C)c1-c1ccc2[nH]c(=O)cc(NCc3cccc(Cl)c3)c2c1,Kd,55.0,nM,41.5
CHEMBL3919831,CNc1nc(-c2nc3ccc(N4CCN(C)CC4)cc3n2Cc2ccccc2)cn2c(C)nnc12,IC50,9.0,nM,9.0
CHEMBL4287943,CCn1c(=O)c(C)nc2cc(C(=O)N(C)Cc3ccn(Cc4ccccc4)n3)ccc21,Kd,100000.0,nM,100000.0
CHEMBL4292721,COC(=O)C(CCSC)NC(=O)c1cc(OC)c(OC)c(OC)c1,IC50,2100.0,nM,2100.0
CHEMBL4438753,Cc1noc(C)c1-c1nc2sc3c(c2c(=O)[nH]1)CCN(CCCCCC(=O)Nc1ccccc1N)C3,IC50,10000.0,nM,10000.0
CHEMBL4542662,Cc1noc(C)c1-c1nc2sc3c(c2c(=O)[nH]1)CCN(C)C3,IC50,2410.0,nM,2410.0
CHEMBL4461369,CN1C(=O)c2cccc3c(NS(=O)(=O)c4cccc(Cl)c4F)ccc1c23,IC50,1696.0,nM,1696.0
CHEMBL4438552,COc1ccccc1S(=O)(=O)Nc1ccc2c3c(ccnc13)C(=O)N2C,IC50,205.2,nM,2402.1
CHEMBL4440279,COc1ccccc1S(=O)(=O)Nc1ccc2c3c(cc(Cl)nc13)C(=O)N2C,IC50,655.8,nM,655.8
CHEMBL4552453,COc1ccccc1S(=O)(=O)Nc1ccc2c3c(cc(NC4CC4)nc13)C(=O)N2C,IC50,271.2,nM,465.70000000000005
CHEMBL3650901,Cc1nn(C2CC2)c2c1[C@@H](c1ccc(Cl)cc1)N(c1cc(Cl)c(=O)n(C)c1)C2=O,IC50,20.0,nM,20.0
CHEMBL1721265,CCn1cnc2c1c(=O)[nH]c(=O)n2Cc1ccccc1,IC50,12589.25,nM,12589.25
CHEMBL4286686,CCn1cnc2c1c(=O)[nH]c(=O)n2Cc1ccc(CNS(=O)(=O)c2cc(-c3ccno3)ccc2C)cc1,IC50,1258.93,nM,1258.93
CHEMBL4285802,CCn1cnc2c1c(=O)[nH]c(=O)n2Cc1ccc(CNS(=O)(=O)c2ccc(Oc3ccccc3)cc2)cc1,Kd,360.0,nM,338.115
CHEMBL4284735,CCn1cnc2c1c(=O)[nH]c(=O)n2Cc1ccc(CNS(=O)(=O)c2cnn(-c3ccccc3)c2)cc1,Kd,410.0,nM,455.595
CHEMBL4246358,CO[C@H]1CNC[C@@H](OCC2CCOCC2)[C@@H]1Nc1ncc(-c2cncc(C)c2)c2cc(C)c(=O)[nH]c12,IC50,31622.78,nM,31622.78
CHEMBL4104121,C=CCn1cc(C(=O)N(C)C2CCN(c3cc(-c4ccccc4C)ncn3)CC2)c2cc[nH]c2c1=O,IC50,20000.0,nM,20000.0
CHEMBL4075584,C=CCn1cc(C(=O)N(C)C2CCN(c3cc(-c4ccccc4F)ncn3)CC2)c2cc[nH]c2c1=O,IC50,20000.0,nM,20000.0
CHEMBL4166897,Cc1noc(C)c1-c1ccc2c(c1)OC(c1ccccc1Cl)C(=O)N2,IC50,490.0,nM,490.0
CHEMBL4161994,Cc1noc(C)c1-c1ccc2c(c1)OC(c1ccccc1F)C(=O)N2,IC50,570.0,nM,570.0
CHEMBL4160369,Cc1noc(C)c1-c1ccc2c(c1)O[C@H](CC1CC1)C(=O)N2C,IC50,520.0,nM,520.0
CHEMBL4640769,CNC(=O)c1cc(C(=O)N[C@H]2C[C@@H]2C)cc2c1O[C@H](CF)[C@H]2c1ccccc1,IC50,10.0,nM,5005.0
CHEMBL4637298,CNC(=O)c1cc(C(=O)N[C@@H]2[C@@H]3COC[C@@H]32)cc2c1O[C@H](CF)[C@H]2c1ccccc1,Kd,34.0,nM,7042.1775
CHEMBL4633163,COc1ccc2c(c1)C(c1ccc(Cl)cc1)=NC(CC(=O)O)c1sc(=O)n(C)c1-2,IC50,870.0,nM,870.0
CHEMBL4637124,COc1ccc2c(c1)C(c1ccc(Cl)cc1)=NC(CC(=O)N1CCCCC1)c1sc(=O)n(C)c1-2,IC50,430.0,nM,430.0
CHEMBL4634197,COc1ccc2c(c1)C(c1ccc(Cl)cc1)=NC(CC(=O)Nc1ccccc1)c1sc(=O)n(C)c1-2,IC50,200.0,nM,200.0
CHEMBL4633643,COc1cc2c(cc1-c1c(C)noc1C)ncc1c2n([C@H](C)c2ccccn2)c(=O)n1C,IC50,50.12,nM,275.655
CHEMBL4454614,CCNC(=O)c1cc2c(-c3cc(S(=O)(=O)CC)ccc3Oc3c(C)cccc3F)cn(C)c(=O)c2[nH]1,Ki,13.0,nM,6.95
CHEMBL4226570,Cc1ncsc1-c1ccc(CNC(=O)[C@@H]2C[C@@H](O)CN2C(=O)[C@@H](NC(=O)COCCOCCOCCNC(=O)C[C@@H]2N=C(c3ccc(Cl)cc3)c3c(sc(C)c3C)-n3c(C)nnc32)C(C)(C)C)cc1,Kd,26.0,nM,169.22222222222223
CHEMBL4543743,COc1ccc2c(ncc3nc(N4CCOCC4)n([C@H](C)COC(F)F)c32)c1-c1c(C)noc1C,IC50,10.0,nM,10.0
CHEMBL4226698,Cn1ccnc1-c1cn(C)c(=O)c2ccccc12,IC50,20000.0,nM,20000.0
CHEMBL4440466,Cc1nnc2n1-c1sc(C#CC(C)C)c(Cc3ccccc3)c1COC2,Ki,13.0,nM,28.5
CHEMBL4461915,CCOC(=O)Cn1ncc2ccc(-c3cc(NC)c(=O)n(C)c3)cc21,IC50,1900.0,nM,1900.0
CHEMBL4460392,CC(=O)N1CCC(Cn2c(-c3cc(C)c(O)c(C)c3)nc3ccccc32)CC1,IC50,501.19,nM,501.19
CHEMBL4455610,Cc1cc(-c2nc3ccccc3n2CC2CCN(C(=O)CO)CC2)cn(C)c1=O,IC50,251.19,nM,251.19
CHEMBL4450089,Cn1cc(-c2nc[nH]c2-c2ccc(F)cc2)ccc1=O,IC50,6309.57,nM,6309.57
CHEMBL4548885,Cc1nn(C2CCS(=O)(=O)C2)c(C)c1CN(C)C(=O)CC(c1ccccc1)c1ccccc1,IC50,160030.0,nM,160030.0
